140510	50.5	1	1	40.5	707	14	
140811	14	0	3	0	182	13	
140712	64	1	3	50	832	13	
141012	15.5714	0	1	5.57143	218	14	
140812	25.8333	1	1	15.8333	310	12	
141113	10	0	1	0	140	14	
141214	38	1	1	28	418	11	
141314	59	1	4	43	590	10	
141114	42	1	3	28	462	11	
130001	28.6364	0	6	8.63636	315	11	
130102	20	0	6	0	200	10	
130002	21	0	2	9	231	11	
130203	10	0	1	0	130	13	
130204	10	0	1	0	100	10	
130405	10	0	1	0	70	7	
130406	18	0	5	0	126	7	
130106	16	0	4	0	160	10	
130607	16	0	4	0	112	7	
130608	11.0714	0	1	1.07143	155	14	
130309	10	0	1	0	120	12	
130809	10	0	1	0	130	13	
130509	12	0	2	0	120	10	
130710	10	0	1	0	110	11	
130911	10	0	1	0	130	13	
130912	10	0	1	0	110	11	
131213	10	0	1	0	110	11	
131113	14	0	3	0	84	6	
131014	10	0	1	0	140	14	
131015	12	0	2	0	120	10	
131316	41.5714	1	5	23.5714	582	14	
131617	12	0	2	0	120	10	
131618	12	0	2	0	144	12	
170001	18	0	5	0	108	6	
170102	53.3333	1	9	27.3333	640	12	
170203	10	0	1	0	130	13	
170004	12	0	2	0	168	14	
170304	10	0	1	0	130	13	
170205	12	0	2	0	132	11	
170106	73	1	6	53	511	7	
170406	18	0	5	0	126	7	
170506	10	0	1	0	80	8	
170507	10	0	1	0	110	11	
170408	12.625	0	2	0.625	101	8	
170308	10	0	1	0	100	10	
170708	15.5	0	1	5.5	155	10	
170809	23.5	1	1	13.5	282	12	
170609	22.5	1	2	10.5	225	10	
170709	37.5	1	2	25.5	375	10	
170610	50	1	6	30	700	14	
171011	32	0	12	0	384	12	
170812	20	0	1	10	200	10	
171013	34	0	13	0	408	12	
171214	18	0	5	0	108	6	
190001	12	0	2	0	156	13	
190002	10.3571	0	1	0.357143	145	14	
190102	15.5833	0	1	5.58333	187	12	
190203	10	0	1	0	140	14	
210001	20	0	6	0	140	7	
210102	10	0	1	0	140	14	
210002	18	0	5	0	216	12	
210103	14.1429	0	2	2.14286	198	14	
210203	24.6923	1	1	14.6923	321	13	
180001	10	0	1	0	140	14	
180102	10	0	1	0	140	14	
180103	10	0	1	0	130	13	
180304	10	0	1	0	140	14	
200001	10	0	1	0	70	7	
200102	10	0	1	0	100	10	
200002	12	0	2	0	120	10	
200103	10	0	1	0	130	13	
200304	10	0	1	0	120	12	
200305	10	0	1	0	140	14	
220001	18	0	5	0	162	9	
220002	10	0	1	0	140	14	
220203	10	0	1	0	80	8	
220304	19.5	0	1	9.5	117	6	
220305	22	1	1	12	286	13	
220106	12	0	2	0	120	10	
220107	12	0	2	0	144	12	
220708	10	0	1	0	100	10	
220508	10	0	1	0	120	12	
220609	10	0	1	0	70	7	
220610	12	0	2	0	72	6	
220711	10	0	1	0	120	12	
220511	10	0	1	0	120	12	
221012	31.5	1	2	19.5	315	10	
220912	15.7692	0	1	5.76923	205	13	
220413	10	0	1	0	100	10	
220214	12	0	2	0	120	10	
240001	20	0	6	0	200	10	
240102	17.6667	0	4	1.66667	159	9	
240203	12	0	2	0	120	10	
240204	14	0	3	0	168	12	
240304	11	0	1	1	154	14	
240004	10	0	1	0	140	14	
240405	14	0	3	0	168	12	
240506	12	0	2	0	168	14	
240507	14	0	3	0	154	11	
250001	32	0	12	0	224	7	
250002	10	0	1	0	130	13	
250103	10	0	1	0	120	12	
250203	32	0	12	0	320	10	
250304	20	0	6	0	160	8	
250405	10	0	1	0	130	13	
250506	10	0	1	0	120	12	
250507	10	0	1	0	100	10	
270001	10	0	1	0	130	13	
270002	10	0	1	0	100	10	
270203	10	0	1	0	100	10	
270104	10	0	1	0	70	7	
270105	12	0	2	0	84	7	
270206	10	0	1	0	110	11	
270306	12	0	2	0	168	14	
270407	13.6667	0	2	1.66667	123	9	
270507	20.9286	1	1	10.9286	293	14	
230001	14	0	3	0	140	10	
230002	16	0	4	0	208	13	
230203	12	0	2	0	156	13	
230304	22	0	7	0	242	11	
230305	10	0	1	0	140	14	
230106	12	0	2	0	168	14	
230506	12	0	2	0	156	13	
230206	10	0	1	0	140	14	
230407	12	0	2	0	72	6	
230408	10	0	1	0	100	10	
230709	10	0	1	0	90	9	
230710	13.5714	0	1	3.57143	190	14	
230110	10	0	1	0	110	11	
230610	29.4286	1	1	19.4286	412	14	
230911	16	0	4	0	160	10	
231012	12	0	2	0	96	8	
231013	10	0	1	0	100	10	
231314	10	0	1	0	120	12	
231315	12	0	2	0	120	10	
231216	10	0	1	0	70	7	
260001	12	0	2	0	168	14	
260102	16	0	4	0	160	10	
260103	18	0	5	0	252	14	
260304	29	1	3	15	203	7	
260005	10	0	1	0	100	10	
260205	10	0	1	0	130	13	
260405	10	0	1	0	140	14	
260306	59.75	1	4	43.75	717	12	
260206	34.4545	1	3	20.4545	379	11	
260506	12	0	2	0	84	7	
260607	18	0	5	0	144	8	
260708	18	0	5	0	252	14	
260709	20	0	6	0	120	6	
260610	12	0	2	0	168	14	
260511	10	0	1	0	130	13	
260811	22.8571	1	1	12.8571	320	14	
260911	42.1429	1	2	30.1429	590	14	
280001	18	0	5	0	234	13	
280102	14	0	3	0	140	10	
280103	10	0	1	0	140	14	
280004	12	0	2	0	132	11	
280204	12	0	2	0	144	12	
280405	10	0	1	0	130	13	
280305	10	0	1	0	100	10	
280506	12	0	2	0	120	10	
280507	11.0714	0	1	1.07143	155	14	
280708	12	0	2	0	120	10	
280709	14	0	3	0	112	8	
280410	16	0	4	0	112	7	
280310	12	0	2	0	108	9	
280810	16	0	4	0	176	11	
280911	14	0	3	0	112	8	
280211	16	0	4	0	176	11	
280912	12	0	2	0	144	12	
281112	18	0	5	0	252	14	
280613	12	0	2	0	144	12	
281013	18	0	5	0	198	11	
280813	10	0	1	0	120	12	
300001	10	0	1	0	120	12	
300102	10	0	1	0	140	14	
300103	12	0	2	0	96	8	
300304	12	0	2	0	132	11	
300305	10	0	1	0	60	6	
300406	10	0	1	0	140	14	
300507	10	0	1	0	60	6	
300408	14	0	3	0	196	14	
300208	12	0	2	0	96	8	
300609	10	0	1	0	120	12	
300610	29.6429	1	1	19.6429	415	14	
300810	39.8462	1	1	29.8462	518	13	
300510	10	0	1	0	140	14	
300911	10	0	1	0	120	12	
300912	12	0	2	0	132	11	
310001	14	0	3	0	112	8	
310102	10	0	1	0	80	8	
310103	10	0	1	0	110	11	
310204	14	0	3	0	168	12	
310205	10	0	1	0	140	14	
310506	10	0	1	0	140	14	
310406	10	0	1	0	110	11	
310607	10	0	1	0	140	14	
310408	10	0	1	0	120	12	
310809	10	0	1	0	90	9	
310810	10	0	1	0	130	13	
290001	12	0	2	0	84	7	
290002	12	0	2	0	168	14	
290103	14	0	3	0	168	12	
290203	14	0	3	0	182	13	
290304	16	0	4	0	160	10	
290405	26.8571	0	5	8.85714	188	7	
290106	10	0	1	0	110	11	
290206	10	0	1	0	140	14	
290406	12	0	2	0	108	9	
290507	20	0	6	0	220	11	
290708	17	0	3	3	204	12	
290608	17	0	2	5	170	10	
290508	33	1	3	19	330	10	
290709	12	0	2	0	108	9	
290609	14	0	1	4	182	13	
290809	10	0	1	0	100	10	
290910	12	0	2	0	168	14	
290911	18	0	5	0	126	7	
291012	13.3636	0	2	1.36364	147	11	
290812	10	0	1	0	140	14	
291112	28.9286	1	5	10.9286	405	14	
291013	31.5	0	8	7.5	441	14	
291113	31.5	1	1	21.5	315	10	
291314	14	0	3	0	154	11	
291315	12	0	2	0	156	13	
320001	12	0	2	0	168	14	
320002	12.3571	0	2	0.357143	173	14	
320102	18.6429	0	2	6.64286	261	14	
320203	12	0	2	0	132	11	
320103	16	0	4	0	144	9	
320304	10	0	1	0	100	10	
320305	16	0	4	0	112	7	
320506	10	0	1	0	130	13	
320206	10	0	1	0	130	13	
320406	12	0	2	0	84	7	
320607	12	0	2	0	144	12	
320608	10	0	1	0	130	13	
320709	12	0	2	0	168	14	
320710	14	0	3	0	196	14	
340001	10	0	1	0	130	13	
340002	16	0	4	0	192	12	
340203	20	0	6	0	260	13	
340204	10	0	1	0	130	13	
340105	10	0	1	0	90	9	
340405	10	0	1	0	140	14	
340306	20	0	6	0	220	11	
340307	18	0	5	0	234	13	
340608	20	0	6	0	140	7	
340709	12	0	2	0	168	14	
340510	10	0	1	0	140	14	
340811	10	0	1	0	140	14	
341012	10	0	1	0	130	13	
341013	10	0	1	0	130	13	
341214	10	0	1	0	100	10	
341115	12	0	2	0	84	7	
340415	16	0	4	0	176	11	
341116	18	0	5	0	234	13	
340916	10	0	1	0	70	7	
360001	14	0	3	0	112	8	
360102	14	0	3	0	126	9	
360103	10	0	1	0	130	13	
360204	10	0	1	0	140	14	
360005	10	0	1	0	130	13	
360205	10	0	1	0	130	13	
360306	20	0	6	0	140	7	
360307	10	0	1	0	140	14	
360508	10	0	1	0	140	14	
360709	32	0	12	0	192	6	
350001	10	0	1	0	110	11	
350002	14	0	3	0	112	8	
350203	25.8571	1	1	15.8571	362	14	
350103	12.5	0	1	2.5	150	12	
350304	10	0	1	0	140	14	
350305	12	0	2	0	144	12	
350506	10	0	1	0	120	12	
350507	14	0	3	0	140	10	
330001	20	0	6	0	200	10	
330002	10	0	1	0	130	13	
330103	10	0	1	0	100	10	
330203	20	0	6	0	200	10	
330204	10	0	1	0	130	13	
330305	12	0	2	0	132	11	
330105	10	0	1	0	100	10	
330406	10	0	1	0	140	14	
330407	12	0	2	0	108	9	
330708	12	0	2	0	156	13	
330508	10	0	1	0	100	10	
330709	10.3571	0	1	0.357143	145	14	
330809	16.5833	0	1	6.58333	199	12	
330910	10	0	1	0	130	13	
330310	10	0	1	0	100	10	
331011	10	0	1	0	140	14	
331112	10	0	1	0	100	10	
330912	10	0	1	0	140	14	
330613	10	0	1	0	140	14	
331214	12	0	2	0	120	10	
330514	14	0	3	0	196	14	
331415	18	0	5	0	252	14	
330815	10	0	1	0	120	12	
380001	14	0	3	0	182	13	
380002	10	0	1	0	140	14	
380102	16	0	2	4	160	10	
380103	10	0	1	0	140	14	
380204	10	0	1	0	140	14	
380304	13	0	2	1	182	14	
380405	12	0	2	0	96	8	
380406	18	0	5	0	108	6	
380607	24	0	8	0	240	10	
380208	10	0	1	0	130	13	
380708	10	0	1	0	140	14	
380508	12	0	2	0	84	7	
380609	25.4545	1	1	15.4545	280	11	
380709	22	0	7	0	154	7	
380509	24.5455	0	6	4.54545	270	11	
370001	14	0	3	0	112	8	
370102	10	0	1	0	120	12	
370103	10	0	1	0	80	8	
370304	31.2308	1	1	21.2308	406	13	
370204	15.7692	0	1	5.76923	205	13	
370004	10	0	1	0	140	14	
370305	46.8571	1	2	34.8571	328	7	
370405	13.5714	0	1	3.57143	190	14	
370205	41.5455	1	2	29.5455	457	11	
370506	13	0	1	3	169	13	
370406	49.5	1	2	37.5	297	6	
370507	15	0	2	3	165	11	
370608	12	0	2	0	120	10	
370708	10	0	1	0	100	10	
370809	16	0	4	0	144	9	
370610	13.1538	0	2	1.15385	171	13	
370710	20.6364	1	1	10.6364	227	11	
370910	16	0	4	0	112	7	
371011	14	0	3	0	154	11	
370812	14	0	3	0	196	14	
390001	12	0	2	0	168	14	
390002	32	0	12	0	320	10	
390203	30	0	11	0	210	7	
390103	10	0	1	0	130	13	
390304	20	0	6	0	220	11	
390205	28.5	1	5	10.5	285	10	
390405	42.5	1	6	22.5	425	10	
390105	19.5	0	5	1.5	195	10	
390306	16	0	4	0	208	13	
390607	12	0	2	0	168	14	
390408	23	1	1	13	299	13	
390509	37.1429	1	3	23.1429	260	7	
390709	44.6667	1	1	34.6667	536	12	
390609	23.5714	1	1	13.5714	330	14	
390910	18.375	0	2	6.375	147	8	
390911	17	0	1	7	238	14	
390812	24	0	8	0	192	8	
390712	61.3571	1	5	43.3571	859	14	
391112	14	0	3	0	182	13	
391113	17.0714	0	4	1.07143	239	14	
391213	19.75	0	1	9.75	237	12	
400001	10	0	1	0	100	10	
400102	12	0	2	0	120	10	
400203	12	0	1	2	156	13	
400103	10	0	1	0	130	13	
400204	10	0	1	0	140	14	
400004	16	0	4	0	144	9	
400405	12	0	2	0	144	12	
400406	18	0	5	0	216	12	
400507	12.3571	0	2	0.357143	173	14	
400307	12	0	2	0	168	14	
400607	18.5	0	1	8.5	185	10	
400508	10	0	1	0	130	13	
400308	10	0	1	0	130	13	
400708	10	0	1	0	110	11	
400809	10	0	1	0	130	13	
400810	31.5	1	2	19.5	252	8	
430001	12	0	2	0	144	12	
430002	10.3571	0	1	0.357143	145	14	
430102	17.2857	0	1	7.28571	121	7	
430103	10	0	1	0	120	12	
430204	10	0	1	0	110	11	
410001	18	0	5	0	198	11	
410102	18	0	5	0	126	7	
410003	10	0	1	0	140	14	
410104	12.8333	0	2	0.833333	77	6	
410304	22.4615	1	2	10.4615	292	13	
410204	34.6667	1	3	20.6667	208	6	
410305	62.5	1	1	52.5	750	12	
410205	71.0833	1	2	59.0833	853	12	
410406	10	0	1	0	100	10	
410506	12	0	2	0	96	8	
410607	10	0	1	0	100	10	
410608	10	0	1	0	100	10	
410809	10	0	1	0	100	10	
410710	12	0	2	0	120	10	
410911	18	0	5	0	234	13	
410912	20	0	6	0	260	13	
411113	12	0	2	0	132	11	
411114	10	0	1	0	130	13	
411015	10	0	1	0	140	14	
411016	14	0	3	0	182	13	
411217	10	0	1	0	70	7	
420001	39	1	8	15	468	12	
420002	16	0	4	0	112	7	
420103	12	0	2	0	168	14	
420104	10	0	1	0	130	13	
420304	14	0	1	4	168	12	
420204	14	0	3	0	112	8	
420405	15	0	2	3	120	8	
420305	10	0	1	0	140	14	
420205	10	0	1	0	120	12	
420506	10	0	1	0	130	13	
420407	10	0	1	0	100	10	
420607	12	0	2	0	84	7	
420507	10	0	1	0	100	10	
420708	14	0	3	0	140	10	
420608	10	0	1	0	100	10	
420809	14	0	3	0	140	10	
420810	10	0	1	0	110	11	
420911	14	0	3	0	140	10	
421112	20	0	6	0	140	7	
420912	26	0	9	0	260	10	
421113	12	0	2	0	168	14	
420713	10	0	1	0	130	13	
421213	16	0	4	0	176	11	
421314	40.8571	1	6	20.8571	286	7	
421015	24	0	8	0	240	10	
421016	22	0	7	0	286	13	
440001	20	0	6	0	240	12	
440102	28	0	10	0	196	7	
440203	12	0	2	0	156	13	
440304	10	0	1	0	110	11	
440204	10	0	1	0	60	6	
440405	16	0	4	0	192	12	
440406	12	0	2	0	120	10	
440107	14	0	3	0	196	14	
440007	18	0	5	0	144	8	
440607	16	0	4	0	160	10	
440508	10	0	1	0	130	13	
440709	10	0	1	0	130	13	
440810	14	0	3	0	98	7	
440510	12	0	2	0	132	11	
440911	20.375	0	2	8.375	163	8	
441011	10.3846	0	1	0.384615	135	13	
440611	10	0	1	0	120	12	
441112	10	0	1	0	140	14	
441113	10	0	1	0	100	10	
441314	12	0	2	0	144	12	
441315	10	0	1	0	140	14	
440816	10	0	1	0	140	14	
441217	14	0	3	0	182	13	
460001	10	0	1	0	130	13	
460002	26	0	9	0	364	14	
460203	20	0	6	0	220	11	
460204	26	0	9	0	182	7	
460405	21.5	0	2	9.5	215	10	
460305	10.4545	0	1	0.454545	115	11	
460105	14	0	3	0	112	8	
460406	35.0714	1	3	21.0714	491	14	
460506	20.75	1	1	10.75	249	12	
460107	22	0	7	0	242	11	
460508	18	0	2	6	198	11	
460608	14	0	3	0	112	8	
460308	10	0	1	0	120	12	
20001	14	0	3	0	294	21	
20002	10	0	1	0	330	33	
20203	12	0	2	0	432	36	
20304	18	0	5	0	702	39	
20305	16	0	4	0	480	30	
20206	10	0	1	0	300	30	
20506	10	0	1	0	390	39	
20507	12	0	2	0	360	30	
20607	10	0	1	0	420	42	
20708	10	0	1	0	420	42	
20709	10	0	1	0	360	36	
20910	12	0	2	0	360	30	
20111	12	0	2	0	324	27	
20812	10	0	1	0	240	24	
20813	12	0	2	0	504	42	
20414	12	0	2	0	216	18	
21314	12	0	2	0	468	39	
20115	16	0	4	0	480	30	
21415	15.7778	0	1	5.77778	426	27	
21315	14.3846	0	3	0.384615	561	39	
20616	10	0	1	0	390	39	
20416	10	0	1	0	210	21	
21416	10	0	1	0	300	30	
20001	14	0	3	0	294	21	
20002	10	0	1	0	330	33	
20203	12	0	2	0	432	36	
20304	18	0	5	0	702	39	
20305	16	0	4	0	480	30	
20206	10	0	1	0	300	30	
20506	10	0	1	0	390	39	
20507	12	0	2	0	360	30	
20607	10	0	1	0	420	42	
20708	10	0	1	0	420	42	
20709	10	0	1	0	360	36	
20910	12	0	2	0	360	30	
20111	12	0	2	0	324	27	
20812	10	0	1	0	240	24	
20813	12	0	2	0	504	42	
20414	12	0	2	0	216	18	
21314	12	0	2	0	468	39	
20115	16	0	4	0	480	30	
21415	15.7778	0	1	5.77778	426	27	
21315	14.3846	0	3	0.384615	561	39	
20616	10	0	1	0	390	39	
20416	10	0	1	0	210	21	
21416	10	0	1	0	300	30	
20001	14	0	3	0	294	21	
20002	10	0	1	0	330	33	
20203	12	0	2	0	432	36	
20304	18	0	5	0	702	39	
20305	16	0	4	0	480	30	
20206	10	0	1	0	300	30	
20506	10	0	1	0	390	39	
20507	12	0	2	0	360	30	
20607	10	0	1	0	420	42	
20708	10	0	1	0	420	42	
20709	10	0	1	0	360	36	
20910	12	0	2	0	360	30	
20111	12	0	2	0	324	27	
20812	10	0	1	0	240	24	
20813	12	0	2	0	504	42	
20414	12	0	2	0	216	18	
21314	12	0	2	0	468	39	
20115	16	0	4	0	480	30	
21415	15.7778	0	1	5.77778	426	27	
21315	14.3846	0	3	0.384615	561	39	
20616	10	0	1	0	390	39	
20416	10	0	1	0	210	21	
21416	10	0	1	0	300	30	
20001	14	0	3	0	294	21	
20002	10	0	1	0	330	33	
20203	12	0	2	0	432	36	
20304	18	0	5	0	702	39	
20305	16	0	4	0	480	30	
20206	10	0	1	0	300	30	
20506	10	0	1	0	390	39	
20507	12	0	2	0	360	30	
20607	10	0	1	0	420	42	
20708	10	0	1	0	420	42	
20709	10	0	1	0	360	36	
20910	12	0	2	0	360	30	
20111	12	0	2	0	324	27	
20812	10	0	1	0	240	24	
20813	12	0	2	0	504	42	
20414	12	0	2	0	216	18	
21314	12	0	2	0	468	39	
20115	16	0	4	0	480	30	
21415	15.7778	0	1	5.77778	426	27	
21315	14.3846	0	3	0.384615	561	39	
20616	10	0	1	0	390	39	
20416	10	0	1	0	210	21	
21416	10	0	1	0	300	30	
20001	14	0	3	0	294	21	
20002	10	0	1	0	330	33	
20203	12	0	2	0	432	36	
20304	18	0	5	0	702	39	
20305	16	0	4	0	480	30	
20206	10	0	1	0	300	30	
20506	10	0	1	0	390	39	
20507	12	0	2	0	360	30	
20607	10	0	1	0	420	42	
20708	10	0	1	0	420	42	
20709	10	0	1	0	360	36	
20910	12	0	2	0	360	30	
20111	12	0	2	0	324	27	
20812	10	0	1	0	240	24	
20813	12	0	2	0	504	42	
20414	12	0	2	0	216	18	
21314	12	0	2	0	468	39	
20115	16	0	4	0	480	30	
21415	15.7778	0	1	5.77778	426	27	
21315	14.3846	0	3	0.384615	561	39	
20616	10	0	1	0	390	39	
20416	10	0	1	0	210	21	
21416	10	0	1	0	300	30	
20001	14	0	3	0	294	21	
20002	10	0	1	0	330	33	
20203	12	0	2	0	432	36	
20304	18	0	5	0	702	39	
20305	16	0	4	0	480	30	
20206	10	0	1	0	300	30	
20506	10	0	1	0	390	39	
20507	12	0	2	0	360	30	
20607	10	0	1	0	420	42	
20708	10	0	1	0	420	42	
20709	10	0	1	0	360	36	
20910	12	0	2	0	360	30	
20111	12	0	2	0	324	27	
20812	10	0	1	0	240	24	
20813	12	0	2	0	504	42	
20414	12	0	2	0	216	18	
21314	12	0	2	0	468	39	
20115	16	0	4	0	480	30	
21415	15.7778	0	1	5.77778	426	27	
21315	14.3846	0	3	0.384615	561	39	
20616	10	0	1	0	390	39	
20416	10	0	1	0	210	21	
21416	10	0	1	0	300	30	
20001	14	0	3	0	294	21	
20002	10	0	1	0	330	33	
20203	12	0	2	0	432	36	
20304	18	0	5	0	702	39	
20305	16	0	4	0	480	30	
20206	10	0	1	0	300	30	
20506	10	0	1	0	390	39	
20507	12	0	2	0	360	30	
20607	10	0	1	0	420	42	
20708	10	0	1	0	420	42	
20709	10	0	1	0	360	36	
20910	12	0	2	0	360	30	
20111	12	0	2	0	324	27	
20812	10	0	1	0	240	24	
20813	12	0	2	0	504	42	
20414	12	0	2	0	216	18	
21314	12	0	2	0	468	39	
20115	16	0	4	0	480	30	
21415	15.7778	0	1	5.77778	426	27	
21315	14.3846	0	3	0.384615	561	39	
20616	10	0	1	0	390	39	
20416	10	0	1	0	210	21	
21416	10	0	1	0	300	30	
20001	32	1	3	18	672	21	
20002	40	1	1	30	1320	33	
20203	32	1	2	20	1152	36	
20304	48	1	5	30	1872	39	
20305	66	1	4	50	1980	30	
20206	49	1	1	39	1470	30	
20506	28	1	1	18	1092	39	
20507	56	1	2	44	1680	30	
20607	32.3333	1	1	22.3333	1358	42	
20708	29	1	1	19	1218	42	
20709	55	1	1	45	1980	36	
20910	30	1	2	18	900	30	
20111	29	1	2	17	783	27	
20812	23	1	1	13	552	24	
20813	50	1	2	38	2100	42	
20414	26	1	2	14	468	18	
21314	33	1	2	21	1287	39	
20115	58	1	4	42	1740	30	
21415	40.7778	1	1	30.7778	1101	27	
21315	67.8462	1	3	53.8462	2646	39	
20616	58.3333	1	1	48.3333	2275	39	
20416	34	1	1	24	714	21	
21416	59.3333	1	1	49.3333	1780	30	
20001	32	1	3	18	672	21	
20002	40	1	1	30	1320	33	
20203	32	1	2	20	1152	36	
20304	48	1	5	30	1872	39	
20305	66	1	4	50	1980	30	
20206	49	1	1	39	1470	30	
20506	28	1	1	18	1092	39	
20507	56	1	2	44	1680	30	
20607	32.3333	1	1	22.3333	1358	42	
20708	29	1	1	19	1218	42	
20709	55	1	1	45	1980	36	
20910	30	1	2	18	900	30	
20111	29	1	2	17	783	27	
20812	23	1	1	13	552	24	
20813	50	1	2	38	2100	42	
20414	26	1	2	14	468	18	
21314	33	1	2	21	1287	39	
20115	58	1	4	42	1740	30	
21415	40.7778	1	1	30.7778	1101	27	
21315	67.8462	1	3	53.8462	2646	39	
20616	58.3333	1	1	48.3333	2275	39	
20416	34	1	1	24	714	21	
21416	59.3333	1	1	49.3333	1780	30	
30001	25	1	1	15	1500	60	
30102	31	1	2	19	2046	66	
30003	48	1	1	38	3744	78	
20001	32	1	3	18	672	21	
20002	40	1	1	30	1320	33	
20203	32	1	2	20	1152	36	
20304	48	1	5	30	1872	39	
20305	66	1	4	50	1980	30	
20206	49	1	1	39	1470	30	
20506	28	1	1	18	1092	39	
20507	56	1	2	44	1680	30	
20607	32.3333	1	1	22.3333	1358	42	
20708	29	1	1	19	1218	42	
20709	55	1	1	45	1980	36	
20910	30	1	2	18	900	30	
20111	29	1	2	17	783	27	
20812	23	1	1	13	552	24	
20813	50	1	2	38	2100	42	
20414	26	1	2	14	468	18	
21314	33	1	2	21	1287	39	
20115	58	1	4	42	1740	30	
21415	40.7778	1	1	30.7778	1101	27	
21315	67.8462	1	3	53.8462	2646	39	
20616	58.3333	1	1	48.3333	2275	39	
20416	34	1	1	24	714	21	
21416	59.3333	1	1	49.3333	1780	30	
20001	32	1	3	18	672	21	
20002	40	1	1	30	1320	33	
20203	32	1	2	20	1152	36	
20304	48	1	5	30	1872	39	
20305	66	1	4	50	1980	30	
20206	49	1	1	39	1470	30	
20506	28	1	1	18	1092	39	
20507	56	1	2	44	1680	30	
20607	32.3333	1	1	22.3333	1358	42	
20708	29	1	1	19	1218	42	
20709	55	1	1	45	1980	36	
20910	30	1	2	18	900	30	
20111	29	1	2	17	783	27	
20812	23	1	1	13	552	24	
20813	50	1	2	38	2100	42	
20414	26	1	2	14	468	18	
21314	33	1	2	21	1287	39	
20115	58	1	4	42	1740	30	
21415	40.7778	1	1	30.7778	1101	27	
21315	67.8462	1	3	53.8462	2646	39	
20616	58.3333	1	1	48.3333	2275	39	
20416	34	1	1	24	714	21	
21416	59.3333	1	1	49.3333	1780	30	
20001	32	1	3	18	672	21	
20002	40	1	1	30	1320	33	
20203	32	1	2	20	1152	36	
20304	48	1	5	30	1872	39	
20305	66	1	4	50	1980	30	
20206	49	1	1	39	1470	30	
20506	28	1	1	18	1092	39	
20507	56	1	2	44	1680	30	
20607	32.3333	1	1	22.3333	1358	42	
20708	29	1	1	19	1218	42	
20709	55	1	1	45	1980	36	
20910	30	1	2	18	900	30	
20111	29	1	2	17	783	27	
20812	23	1	1	13	552	24	
20813	50	1	2	38	2100	42	
20414	26	1	2	14	468	18	
21314	33	1	2	21	1287	39	
20115	58	1	4	42	1740	30	
21415	40.7778	1	1	30.7778	1101	27	
21315	67.8462	1	3	53.8462	2646	39	
20616	58.3333	1	1	48.3333	2275	39	
20416	34	1	1	24	714	21	
21416	59.3333	1	1	49.3333	1780	30	
20001	32	1	3	18	672	21	
20002	40	1	1	30	1320	33	
20203	32	1	2	20	1152	36	
20304	48	1	5	30	1872	39	
20305	66	1	4	50	1980	30	
20206	49	1	1	39	1470	30	
20506	28	1	1	18	1092	39	
20507	56	1	2	44	1680	30	
20607	32.3333	1	1	22.3333	1358	42	
20708	29	1	1	19	1218	42	
20709	55	1	1	45	1980	36	
20910	30	1	2	18	900	30	
20111	29	1	2	17	783	27	
20812	23	1	1	13	552	24	
20813	50	1	2	38	2100	42	
20414	26	1	2	14	468	18	
21314	33	1	2	21	1287	39	
20115	58	1	4	42	1740	30	
21415	40.7778	1	1	30.7778	1101	27	
21315	67.8462	1	3	53.8462	2646	39	
20616	58.3333	1	1	48.3333	2275	39	
20416	34	1	1	24	714	21	
21416	59.3333	1	1	49.3333	1780	30	
